date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:18:22	84615/84615	---MCZ	200	added ('OK')	text/html	etag:W/%225dcbfba8-14a87%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/ext-component-swiper.html	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/ext-component-swiper.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/index.html)
19:18:23	57050/57050	---MCZ	200	added ('OK')	text/html	etag:W/%225dcbfba8-deda%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/ext-component-i18n.html	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/ext-component-i18n.html	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/index.html)
19:18:23	3335/3335	---M--	200	added ('OK')	image/png	etag:%225d8db9dc-d07%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/elements/decore-left.png	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/elements/decore-left.png	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/index.html)
19:18:23	1814/1814	---M--	200	added ('OK')	image/png	etag:%225d8db9dc-716%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/elements/decore-right.png	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/elements/decore-right.png	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/index.html)
19:18:24	7428/7428	---M--	200	added ('OK')	image/jpeg	etag:%225dcb8ec0-1d04%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/portrait/small/avatar-s-5.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/portrait/small/avatar-s-5.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/index.html)
19:18:24	5202/5202	---M--	200	added ('OK')	image/jpeg	etag:%225dcb8ec0-1452%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/portrait/small/avatar-s-7.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/portrait/small/avatar-s-7.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/index.html)
19:18:24	6366/6366	---M--	200	added ('OK')	image/jpeg	etag:%225dcb8ec0-18de%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/portrait/small/avatar-s-10.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/portrait/small/avatar-s-10.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/index.html)
19:18:25	7946/7946	---M--	200	added ('OK')	image/jpeg	etag:%225dcb8ec0-1f0a%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/portrait/small/avatar-s-2.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/portrait/small/avatar-s-2.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/index.html)
19:18:26	4349/4349	---M--	200	added ('OK')	image/jpeg	etag:%225dcb8ec0-10fd%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/portrait/small/avatar-s-3.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/portrait/small/avatar-s-3.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/index.html)
19:18:26	6664/6664	---M--	200	added ('OK')	image/jpeg	etag:%225dcb8ec0-1a08%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/portrait/small/avatar-s-9.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/portrait/small/avatar-s-9.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/index.html)
19:18:29	298454/298454	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d92f110-48dd6%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/vendors.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/vendors.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/index.html)
19:18:29	24632/24632	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d8db9dc-6038%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/extensions/tether.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/extensions/tether.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/index.html)
19:18:30	441075/441075	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d8db9dc-6baf3%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/charts/apexcharts.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/charts/apexcharts.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/index.html)
19:18:35	16754/16754	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcbfba8-4172%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/core/app-menu.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/core/app-menu.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/index.html)
19:18:36	14303/14303	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcbfba8-37df%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/core/app.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/core/app.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/index.html)
19:18:36	1147/1147	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcbfba8-47b%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/components.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/components.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/index.html)
19:18:36	6007/6007	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcbfba8-1777%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/customizer.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/customizer.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/index.html)
19:18:37	217/217	---M--	200	added ('OK')	application/javascript	etag:%225dcbfba8-d9%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/footer.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/footer.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/index.html)
19:18:37	4963/4963	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcbfba8-1363%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/pages/dashboard-analytics.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/pages/dashboard-analytics.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/index.html)
19:18:39	217/217	---M--	200	added ('OK')	image/png	etag:%225d8db9dc-d9%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/pages/arrow-down.png	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/pages/arrow-down.png	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/css/bootstrap-extended.min.css)
19:18:41	12765/12765	---M--	200	added ('OK')	image/jpeg	etag:%225d8db9dc-31dd%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/pages/vuexy-login-bg.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/pages/vuexy-login-bg.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/css/components.min.css)
19:18:42	8288/8288	---M--	200	added ('OK')	image/png	etag:%225d8db9dc-2060%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/logo/vuexy-logo.png	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/logo/vuexy-logo.png	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/css/components.min.css)
19:18:44	6792/6792	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcbfba8-1a88%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/pages/app-todo.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/pages/app-todo.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/app-todo.html)
19:18:44	842899/842899	---MCZ	200	added ('OK')	text/css	etag:W/%225dcbef69-cdc93%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/css/pages/app-todo.min.css	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/css/pages/app-todo.min.css	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/app-todo.html)
19:18:45	9685/9685	---MCZ	200	added ('OK')	text/css	etag:W/%225dcbfba8-25d5%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/css/pages/app-chat.min.css	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/css/pages/app-chat.min.css	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/app-chat.html)
19:18:46	4088/4088	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcb8ec0-ff8%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/pages/app-chat.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/pages/app-chat.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/app-chat.html)
19:18:46	21121/21121	---MCZ	200	added ('OK')	text/css	etag:W/%225d8db9dc-5281%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/css/editors/quill/katex.min.css	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/css/editors/quill/katex.min.css	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/app-email.html)
19:18:46	781/781	---MCZ	200	added ('OK')	text/css	etag:W/%225d8db9dc-30d%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/css/editors/quill/monokai-sublime.min.css	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/css/editors/quill/monokai-sublime.min.css	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/app-email.html)
19:18:47	24742/24742	---MCZ	200	added ('OK')	text/css	etag:W/%225d8db9dc-60a6%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/css/editors/quill/quill.snow.css	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/css/editors/quill/quill.snow.css	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/app-email.html)
19:18:49	6248/6248	---M--	200	added ('OK')	image/jpeg	etag:%225dcb8ec0-1868%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/portrait/small/avatar-s-20.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/portrait/small/avatar-s-20.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/app-email.html)
19:18:49	6578/6578	---M--	200	added ('OK')	image/jpeg	etag:%225dcb8ec0-19b2%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/portrait/small/avatar-s-17.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/portrait/small/avatar-s-17.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/app-email.html)
19:18:50	8236/8236	---M--	200	added ('OK')	image/jpeg	etag:%225dcb8ec0-202c%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/portrait/small/avatar-s-18.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/portrait/small/avatar-s-18.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/app-email.html)
19:18:50	827625/827625	---MCZ	200	added ('OK')	text/css	etag:W/%225dcbfba8-ca0e9%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/css/pages/app-email.min.css	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/css/pages/app-email.min.css	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/app-email.html)
19:18:51	116278/116278	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d8db9dc-1c636%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/editors/quill/katex.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/editors/quill/katex.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/app-email.html)
19:18:51	49988/49988	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d8db9dc-c344%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/editors/quill/highlight.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/editors/quill/highlight.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/app-email.html)
19:18:52	3840/3840	---MCZ	200	added ('OK')	application/javascript	etag:W/%225db3e193-f00%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/pages/app-email.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/pages/app-email.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/app-email.html)
19:18:52	215348/215348	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d8db9dc-34934%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/editors/quill/quill.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/editors/quill/quill.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/app-email.html)
19:18:52	14457/14457	---MCZ	200	added ('OK')	text/css	etag:W/%225d8db9dc-3879%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/css/calendars/fullcalendar.min.css	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/css/calendars/fullcalendar.min.css	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/app-calender.html)
19:18:52	1107/1107	---MCZ	200	added ('OK')	text/css	etag:W/%225d8db9dc-453%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/css/calendars/extensions/daygrid.min.css	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/css/calendars/extensions/daygrid.min.css	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/app-calender.html)
19:18:53	3481/3481	---MCZ	200	added ('OK')	text/css	etag:W/%225d8db9dc-d99%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/css/calendars/extensions/timegrid.min.css	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/css/calendars/extensions/timegrid.min.css	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/app-calender.html)
19:18:54	6416/6416	---MCZ	200	added ('OK')	text/css	etag:W/%225d8db9dc-1910%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/css/pickers/pickadate/pickadate.css	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/css/pickers/pickadate/pickadate.css	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/app-calender.html)
19:18:54	16940/16940	---MCZ	200	added ('OK')	text/css	etag:W/%225d8db9dc-422c%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/css/plugins/calendars/fullcalendar.min.css	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/css/plugins/calendars/fullcalendar.min.css	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/app-calender.html)
19:18:55	53457/53457	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d8db9dc-d0d1%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/extensions/moment.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/extensions/moment.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/app-calender.html)
19:18:56	27129/27129	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d8db9dc-69f9%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/calendar/extensions/daygrid.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/calendar/extensions/daygrid.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/app-calender.html)
19:18:57	162345/162345	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d8db9dc-27a29%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/extensions/shepherd.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/extensions/shepherd.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/index.html)
19:18:57	126429/126429	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d8db9dc-1eddd%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/calendar/fullcalendar.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/calendar/fullcalendar.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/app-calender.html)
19:18:57	23937/23937	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d8db9dc-5d81%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/calendar/extensions/timegrid.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/calendar/extensions/timegrid.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/app-calender.html)
19:18:57	35984/35984	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d8db9dc-8c90%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/calendar/extensions/interactions.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/calendar/extensions/interactions.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/app-calender.html)
19:18:59	39438/39438	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d8db9dc-9a0e%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/pickers/pickadate/picker.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/pickers/pickadate/picker.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/app-calender.html)
19:19:00	48380/48380	---MCZ	200	added ('OK')	application/javascript	etag:W/%225d8db9dc-bcfc%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/pickers/pickadate/picker.date.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/vendors/js/pickers/pickadate/picker.date.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/app-calender.html)
19:19:00	4205/4205	---MCZ	200	added ('OK')	application/javascript	etag:W/%225dcbfba8-106d%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/extensions/fullcalendar.min.js	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/js/scripts/extensions/fullcalendar.min.js	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/app-calender.html)
19:19:00	1639/1639	---MCZ	200	added ('OK')	text/css	etag:W/%225dcbfba8-667%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/css/pages/users.min.css	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/css/pages/users.min.css	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/page-user-profile.html)
19:19:06	24411/24411	---M--	200	added ('OK')	image/jpeg	etag:%225dcb8ec0-5f5b%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/profile/user-uploads/user-13.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/profile/user-uploads/user-13.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/page-user-profile.html)
19:19:07	10399/10399	---M--	200	added ('OK')	image/jpeg	etag:%225d8db9dc-289f%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/profile/pages/page-09.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/profile/pages/page-09.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/page-user-profile.html)
19:19:09	9583/9583	---M--	200	added ('OK')	image/jpeg	etag:%225d8db9dc-256f%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/profile/pages/page-08.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/profile/pages/page-08.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/page-user-profile.html)
19:19:11	11062/11062	---M--	200	added ('OK')	image/jpeg	etag:%225d8db9dc-2b36%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/profile/pages/page-03.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/profile/pages/page-03.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/page-user-profile.html)
19:19:11	9354/9354	---M--	200	added ('OK')	image/jpeg	etag:%225d8db9dc-248a%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/profile/pages/page-02.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/profile/pages/page-02.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/page-user-profile.html)
19:19:12	8375/8375	---M--	200	added ('OK')	image/jpeg	etag:%225d8db9dc-20b7%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/profile/pages/page-07.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/profile/pages/page-07.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/page-user-profile.html)
19:19:13	9147/9147	---M--	200	added ('OK')	image/jpeg	etag:%225d8db9dc-23bb%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/profile/pages/page-04.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/profile/pages/page-04.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/page-user-profile.html)
19:19:14	10960/10960	---M--	200	added ('OK')	image/jpeg	etag:%225d8db9dc-2ad0%22	https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/profile/pages/page-05.jpg	E:/Websites/Vuexy%20Pro/pixinvent.com/demo/vuexy-html-bootstrap-admin-template/app-assets/images/profile/pages/page-05.jpg	(from https://pixinvent.com/demo/vuexy-html-bootstrap-admin-template/html/ltr/vertical-menu-template/page-user-profile.html)
